Id,Name,Surname,Initials,Age,"Date Of Birth"
1348,Charlotte,Jones,C,28,27/09/1995
1349,Ethan,Jackson,E,43,27/09/1980
1350,Alice,Johnson,A,28,27/09/1995
1351,Olivia,Wilson,O,75,27/09/1948
1352,Emma,Miller,E,49,27/09/1974
1353,Ava,Wilson,A,71,27/09/1952
1354,Charlotte,Rodriguez,C,81,27/09/1942
1355,Olivia,Garcia,O,47,27/09/1976
1356,Sophia,Taylor,S,25,27/09/1998
1357,Michael,Lopez,M,43,27/09/1980
1358,Bob,Moore,B,87,27/09/1936
1359,Olivia,Miller,O,48,27/09/1975
1360,John,Garcia,J,24,27/09/1999
1361,Benjamin,Martinez,B,62,27/09/1961
1362,Mia,Clark,M,97,27/09/1926
1363,Henry,Taylor,H,63,27/09/1960
1364,Michael,Jones,M,40,27/09/1983
1365,Ella,Rodriguez,E,76,27/09/1947
1366,Amelia,Clark,A,85,27/09/1938
1367,Henry,Johnson,H,47,27/09/1976
1368,Ava,Miller,A,64,27/09/1959
1369,Mia,Wilson,M,60,27/09/1963
1370,Liam,Jackson,L,69,27/09/1954
1371,David,Smith,D,93,27/09/1930
1372,Charlotte,Hernandez,C,80,27/09/1943
1373,Charlotte,Johnson,C,30,27/09/1993
1374,Amelia,Brown,A,85,27/09/1938
1375,Liam,Taylor,L,80,27/09/1943
1376,Emma,Garcia,E,46,27/09/1977
1377,Michael,Jones,M,35,27/09/1988
1378,John,Taylor,J,32,27/09/1991
1379,Charlotte,Williams,C,93,27/09/1930
1380,David,Jackson,D,20,27/09/2003
1381,Ella,Jones,E,31,27/09/1992
1382,Alice,Davis,A,42,27/09/1981
1383,Mia,Wilson,M,44,27/09/1979
1384,Liam,Hernandez,L,97,27/09/1926
1385,John,Johnson,J,20,27/09/2003
1386,Charlotte,Rodriguez,C,53,27/09/1970
1387,Alice,Hernandez,A,86,27/09/1937
1388,Ella,Hernandez,E,27,27/09/1996
1389,Emma,Hernandez,E,26,27/09/1997
1390,Michael,Davis,M,49,27/09/1974
1391,Sophia,Moore,S,46,27/09/1977
1392,William,Taylor,W,65,27/09/1958
1393,Liam,Garcia,L,62,27/09/1961
1394,James,Brown,J,55,27/09/1968
1395,Michael,Taylor,M,68,27/09/1955
1396,Emma,Lopez,E,27,27/09/1996
1397,Alice,Moore,A,48,27/09/1975
1398,Alice,Wilson,A,95,27/09/1928
1399,Henry,Johnson,H,69,27/09/1954
1400,Ava,Jackson,A,46,27/09/1977
1401,Sophia,Martinez,S,66,27/09/1957
1402,John,Taylor,J,50,27/09/1973
1403,John,Taylor,J,46,27/09/1977
1404,Amelia,Smith,A,26,27/09/1997
1405,Benjamin,Martinez,B,27,27/09/1996
1406,Michael,Miller,M,88,27/09/1935
1407,Olivia,Rodriguez,O,62,27/09/1961
1408,Charlotte,Taylor,C,73,27/09/1950
1409,Bob,Taylor,B,97,27/09/1926
1410,Alice,Garcia,A,93,27/09/1930
1411,James,Brown,J,63,27/09/1960
1412,Ava,Wilson,A,34,27/09/1989
1413,David,Jones,D,23,27/09/2000
1414,Bob,Williams,B,28,27/09/1995
1415,Emma,Williams,E,83,27/09/1940
1416,Henry,Smith,H,99,27/09/1924
1417,Henry,Jones,H,43,27/09/1980
1418,David,Rodriguez,D,50,27/09/1973
1419,Emma,Jones,E,90,27/09/1933
1420,Benjamin,Brown,B,91,27/09/1932
1421,Bob,Wilson,B,91,27/09/1932
1422,Ethan,Johnson,E,92,27/09/1931
1423,Alice,Lopez,A,49,27/09/1974
1424,William,Davis,W,18,27/09/2005
1425,Isabella,Williams,I,20,27/09/2003
1426,Ava,Taylor,A,79,27/09/1944
1427,Ava,Brown,A,94,27/09/1929
1428,John,Garcia,J,90,27/09/1933
1429,Emma,Davis,E,39,27/09/1984
1430,Alice,Martinez,A,76,27/09/1947
1431,Mia,Martinez,M,25,27/09/1998
1432,Ava,Rodriguez,A,54,27/09/1969
1433,Ella,Jackson,E,98,27/09/1925
1434,Emma,Gonzalez,E,43,27/09/1980
1435,William,Williams,W,94,27/09/1929
1436,Henry,Brown,H,19,27/09/2004
1437,Emma,Johnson,E,66,27/09/1957
1438,Henry,Martinez,H,18,27/09/2005
1439,John,Taylor,J,28,27/09/1995
1440,Olivia,Jones,O,33,27/09/1990
1441,Charlotte,Taylor,C,30,27/09/1993
1442,Liam,Rodriguez,L,99,27/09/1924
1443,Benjamin,Miller,B,52,27/09/1971
1444,John,Jackson,J,33,27/09/1990
1445,Olivia,Miller,O,76,27/09/1947
1446,John,Miller,J,38,27/09/1985
1447,Olivia,Rodriguez,O,92,27/09/1931
1448,Bob,Williams,B,34,27/09/1989
1449,Michael,Wilson,M,28,27/09/1995
1450,James,Taylor,J,57,27/09/1966
1451,Bob,Moore,B,35,27/09/1988
1452,Bob,Wilson,B,31,27/09/1992
1453,Charlotte,Jackson,C,99,27/09/1924
1454,Liam,Williams,L,63,27/09/1960
1455,Mia,Gonzalez,M,62,27/09/1961
1456,Liam,Lopez,L,36,27/09/1987
1457,John,Moore,J,19,27/09/2004
1458,Michael,Gonzalez,M,41,27/09/1982
1459,Isabella,Williams,I,47,27/09/1976
1460,Ava,Hernandez,A,34,27/09/1989
1461,Isabella,Martinez,I,21,27/09/2002
1462,Olivia,Martinez,O,23,27/09/2000
1463,Michael,Davis,M,71,27/09/1952
1464,Sophia,Lopez,S,90,27/09/1933
1465,Michael,Gonzalez,M,84,27/09/1939
1466,Michael,Hernandez,M,21,27/09/2002
1467,Ella,Martinez,E,26,27/09/1997
1468,James,Johnson,J,54,27/09/1969
1469,Bob,Rodriguez,B,61,27/09/1962
1470,Sophia,Brown,S,82,27/09/1941
1471,William,Hernandez,W,27,27/09/1996
1472,John,Lopez,J,98,27/09/1925
1473,John,Martinez,J,89,27/09/1934
1474,Henry,Jackson,H,69,27/09/1954
1475,James,Williams,J,95,27/09/1928
1476,John,Clark,J,71,27/09/1952
1477,Alice,Garcia,A,33,27/09/1990
1478,Ella,Jackson,E,64,27/09/1959
1479,Charlotte,Miller,C,42,27/09/1981
1480,Isabella,Gonzalez,I,57,27/09/1966
1481,William,Wilson,W,75,27/09/1948
1482,Emma,Brown,E,58,27/09/1965
1483,Ella,Miller,E,98,27/09/1925
1484,Mia,Taylor,M,88,27/09/1935
1485,Bob,Jones,B,44,27/09/1979
1486,John,Martinez,J,80,27/09/1943
1487,Emma,Garcia,E,62,27/09/1961
1488,Olivia,Moore,O,70,27/09/1953
1489,Henry,Lopez,H,91,27/09/1932
1490,Emma,Davis,E,52,27/09/1971
1491,Ella,Brown,E,47,27/09/1976
1492,Sophia,Lopez,S,33,27/09/1990
1493,Benjamin,Miller,B,86,27/09/1937
1494,Emma,Williams,E,19,27/09/2004
1495,Benjamin,Jackson,B,98,27/09/1925
1496,Alice,Miller,A,82,27/09/1941
1497,Alice,Clark,A,18,27/09/2005
1498,Ava,Miller,A,89,27/09/1934
1499,Ava,Moore,A,53,27/09/1970
1500,Bob,Johnson,B,31,27/09/1992
1501,Michael,Martinez,M,31,27/09/1992
1502,Alice,Smith,A,94,27/09/1929
1503,Ava,Miller,A,47,27/09/1976
1504,Henry,Martinez,H,74,27/09/1949
1505,Isabella,Garcia,I,36,27/09/1987
1506,Sophia,Williams,S,33,27/09/1990
1507,Alice,Martinez,A,91,27/09/1932
1508,John,Jones,J,33,27/09/1990
1509,Charlotte,Jones,C,68,27/09/1955
1510,Ella,Smith,E,25,27/09/1998
1511,Henry,Brown,H,43,27/09/1980
1512,Bob,Lopez,B,66,27/09/1957
1513,Michael,Clark,M,19,27/09/2004
1514,Ethan,Gonzalez,E,52,27/09/1971
1515,Sophia,Smith,S,30,27/09/1993
1516,Sophia,Clark,S,58,27/09/1965
1517,Liam,Johnson,L,40,27/09/1983
1518,Alice,Wilson,A,68,27/09/1955
1519,Liam,Clark,L,19,27/09/2004
1520,Alice,Jones,A,30,27/09/1993
1521,Emma,Martinez,E,99,27/09/1924
1522,Ava,Martinez,A,97,27/09/1926
1523,Sophia,Taylor,S,62,27/09/1961
1524,James,Brown,J,84,27/09/1939
1525,Liam,Miller,L,89,27/09/1934
1526,Michael,Jackson,M,47,27/09/1976
1527,Benjamin,Martinez,B,40,27/09/1983
1528,John,Jackson,J,75,27/09/1948
1529,Sophia,Miller,S,44,27/09/1979
1530,Mia,Davis,M,98,27/09/1925
1531,Olivia,Moore,O,66,27/09/1957
1532,Sophia,Brown,S,73,27/09/1950
1533,Ava,Davis,A,71,27/09/1952
1534,Henry,Davis,H,51,27/09/1972
1535,Ella,Brown,E,27,27/09/1996
1536,Bob,Williams,B,53,27/09/1970
1537,Bob,Martinez,B,34,27/09/1989
1538,Michael,Martinez,M,28,27/09/1995
1539,Ethan,Jones,E,32,27/09/1991
1540,David,Garcia,D,97,27/09/1926
1541,Benjamin,Clark,B,65,27/09/1958
1542,Ella,Martinez,E,72,27/09/1951
1543,Isabella,Johnson,I,80,27/09/1943
1544,Ava,Martinez,A,43,27/09/1980
1545,Ethan,Brown,E,87,27/09/1936
1546,William,Martinez,W,22,27/09/2001
1547,Benjamin,Rodriguez,B,89,27/09/1934
1548,Michael,Lopez,M,67,27/09/1956
1549,Sophia,Miller,S,24,27/09/1999
1550,Henry,Lopez,H,69,27/09/1954
1551,James,Davis,J,53,27/09/1970
1552,Amelia,Moore,A,42,27/09/1981
1553,Liam,Lopez,L,98,27/09/1925
1554,Isabella,Taylor,I,24,27/09/1999
1555,Emma,Martinez,E,72,27/09/1951
1556,William,Martinez,W,77,27/09/1946
1557,Henry,Hernandez,H,47,27/09/1976
1558,Ethan,Davis,E,53,27/09/1970
1559,Ethan,Jackson,E,90,27/09/1933
1560,Olivia,Taylor,O,96,27/09/1927
1561,Alice,Martinez,A,43,27/09/1980
1562,James,Taylor,J,94,27/09/1929
1563,Bob,Williams,B,94,27/09/1929
1564,Isabella,Williams,I,58,27/09/1965
1565,Ava,Smith,A,71,27/09/1952
1566,Alice,Johnson,A,80,27/09/1943
1567,John,Garcia,J,56,27/09/1967
1568,Isabella,Brown,I,66,27/09/1957
1569,Sophia,Taylor,S,92,27/09/1931
1570,William,Gonzalez,W,77,27/09/1946
1571,James,Jackson,J,30,27/09/1993
1572,Emma,Martinez,E,49,27/09/1974
1573,John,Rodriguez,J,72,27/09/1951
1574,Ella,Rodriguez,E,28,27/09/1995
1575,Henry,Brown,H,48,27/09/1975
1576,James,Jones,J,61,27/09/1962
1577,John,Jackson,J,44,27/09/1979
1578,Bob,Miller,B,21,27/09/2002
1579,Ava,Garcia,A,22,27/09/2001
1580,Sophia,Martinez,S,47,27/09/1976
1581,David,Hernandez,D,57,27/09/1966
1582,Charlotte,Martinez,C,68,27/09/1955
1583,Michael,Hernandez,M,76,27/09/1947
1584,Alice,Miller,A,24,27/09/1999
1585,John,Wilson,J,27,27/09/1996
1586,Emma,Johnson,E,77,27/09/1946
1587,John,Clark,J,65,27/09/1958
1588,Amelia,Taylor,A,50,27/09/1973
1589,Alice,Martinez,A,43,27/09/1980
1590,Liam,Williams,L,91,27/09/1932
1591,Bob,Rodriguez,B,20,27/09/2003
1592,Amelia,Wilson,A,66,27/09/1957
1593,Isabella,Martinez,I,84,27/09/1939
1594,William,Gonzalez,W,24,27/09/1999
1595,Benjamin,Lopez,B,79,27/09/1944
1596,John,Clark,J,66,27/09/1957
1597,Charlotte,Williams,C,51,27/09/1972
1598,Bob,Hernandez,B,64,27/09/1959
1599,Alice,Taylor,A,29,27/09/1994
1600,James,Jones,J,87,27/09/1936
1601,Mia,Gonzalez,M,92,27/09/1931
1602,Benjamin,Martinez,B,99,27/09/1924
1603,Benjamin,Rodriguez,B,21,27/09/2002
1604,William,Clark,W,84,27/09/1939
1605,Amelia,Martinez,A,52,27/09/1971
1606,John,Clark,J,29,27/09/1994
1607,Henry,Garcia,H,42,27/09/1981
1608,Henry,Taylor,H,25,27/09/1998
1609,Alice,Martinez,A,48,27/09/1975
1610,Ethan,Brown,E,40,27/09/1983
1611,Charlotte,Jackson,C,25,27/09/1998
1612,Amelia,Taylor,A,39,27/09/1984
1613,Sophia,Williams,S,40,27/09/1983
1614,William,Rodriguez,W,93,27/09/1930
1615,Charlotte,Taylor,C,42,27/09/1981
1616,Olivia,Hernandez,O,94,27/09/1929
1617,Ava,Martinez,A,64,27/09/1959
1618,Charlotte,Jackson,C,89,27/09/1934
1619,Ella,Garcia,E,91,27/09/1932
1620,James,Lopez,J,70,27/09/1953
1621,Charlotte,Miller,C,92,27/09/1931
1622,Benjamin,Clark,B,68,27/09/1955
1623,Ava,Williams,A,37,27/09/1986
1624,Sophia,Garcia,S,26,27/09/1997
1625,Michael,Miller,M,40,27/09/1983
1626,Henry,Lopez,H,76,27/09/1947
1627,Bob,Brown,B,84,27/09/1939
1628,John,Clark,J,91,27/09/1932
1629,James,Moore,J,49,27/09/1974
1630,Michael,Miller,M,41,27/09/1982
1631,Emma,Brown,E,94,27/09/1929
1632,Emma,Williams,E,96,27/09/1927
1633,David,Smith,D,90,27/09/1933
1634,Liam,Hernandez,L,90,27/09/1933
1635,Amelia,Moore,A,67,27/09/1956
1636,Ava,Wilson,A,53,27/09/1970
1637,William,Garcia,W,80,27/09/1943
1638,Alice,Jones,A,62,27/09/1961
1639,Benjamin,Brown,B,23,27/09/2000
1640,Sophia,Martinez,S,82,27/09/1941
1641,Henry,Williams,H,82,27/09/1941
1642,Liam,Garcia,L,72,27/09/1951
1643,Ethan,Taylor,E,30,27/09/1993
1644,Amelia,Jackson,A,38,27/09/1985
1645,Amelia,Hernandez,A,94,27/09/1929
1646,Sophia,Hernandez,S,92,27/09/1931
1647,Liam,Williams,L,28,27/09/1995
1648,William,Jackson,W,88,27/09/1935
1649,John,Jones,J,69,27/09/1954
1650,Charlotte,Wilson,C,63,27/09/1960
1651,William,Davis,W,25,27/09/1998
1652,Bob,Taylor,B,29,27/09/1994
1653,Liam,Rodriguez,L,55,27/09/1968
1654,Henry,Johnson,H,91,27/09/1932
1655,Bob,Martinez,B,84,27/09/1939
1656,John,Smith,J,21,27/09/2002
1657,Ava,Johnson,A,53,27/09/1970
1658,Sophia,Martinez,S,96,27/09/1927
1659,Liam,Wilson,L,86,27/09/1937
1660,William,Wilson,W,37,27/09/1986
1661,Ethan,Clark,E,33,27/09/1990
1662,Isabella,Johnson,I,70,27/09/1953
1663,Ella,Rodriguez,E,49,27/09/1974
1664,James,Garcia,J,23,27/09/2000
1665,Emma,Taylor,E,80,27/09/1943
1666,Isabella,Miller,I,46,27/09/1977
1667,Ella,Jackson,E,21,27/09/2002
1668,Sophia,Moore,S,88,27/09/1935
1669,William,Taylor,W,96,27/09/1927
1670,Henry,Taylor,H,35,27/09/1988
1671,James,Williams,J,77,27/09/1946
1672,James,Williams,J,86,27/09/1937
1673,Sophia,Johnson,S,21,27/09/2002
1674,Ava,Moore,A,86,27/09/1937
1675,Henry,Clark,H,92,27/09/1931
1676,Ava,Williams,A,95,27/09/1928
1677,John,Lopez,J,30,27/09/1993
1678,Olivia,Rodriguez,O,20,27/09/2003
1679,Benjamin,Taylor,B,96,27/09/1927
1680,Benjamin,Rodriguez,B,24,27/09/1999
1681,Isabella,Martinez,I,47,27/09/1976
1682,Olivia,Davis,O,64,27/09/1959
1683,Isabella,Davis,I,82,27/09/1941
1684,Olivia,Jackson,O,25,27/09/1998
1685,James,Williams,J,79,27/09/1944
1686,Mia,Jones,M,85,27/09/1938
1687,Ethan,Garcia,E,60,27/09/1963
1688,Liam,Miller,L,77,27/09/1946
1689,Ethan,Moore,E,58,27/09/1965
1690,William,Lopez,W,88,27/09/1935
1691,John,Martinez,J,70,27/09/1953
1692,Liam,Hernandez,L,67,27/09/1956
1693,David,Martinez,D,56,27/09/1967
1694,Liam,Martinez,L,36,27/09/1987
1695,Ethan,Taylor,E,54,27/09/1969
1696,John,Garcia,J,56,27/09/1967
1697,Michael,Gonzalez,M,52,27/09/1971
1698,David,Jones,D,18,27/09/2005
1699,Liam,Moore,L,77,27/09/1946
1700,Liam,Jones,L,26,27/09/1997
1701,Charlotte,Williams,C,72,27/09/1951
1702,Henry,Taylor,H,93,27/09/1930
1703,Ava,Lopez,A,34,27/09/1989
1704,Ethan,Martinez,E,52,27/09/1971
1705,William,Smith,W,97,27/09/1926
1706,David,Johnson,D,20,27/09/2003
1707,Alice,Martinez,A,95,27/09/1928
1708,James,Gonzalez,J,56,27/09/1967
1709,Isabella,Williams,I,73,27/09/1950
1710,Bob,Garcia,B,91,27/09/1932
1711,Amelia,Jones,A,40,27/09/1983
1712,Benjamin,Moore,B,33,27/09/1990
1713,Mia,Jackson,M,33,27/09/1990
1714,John,Hernandez,J,76,27/09/1947
1715,Bob,Jones,B,40,27/09/1983
1716,Isabella,Brown,I,48,27/09/1975
1717,Henry,Miller,H,96,27/09/1927
1718,Liam,Hernandez,L,28,27/09/1995
1719,Henry,Miller,H,65,27/09/1958
1720,Henry,Taylor,H,78,27/09/1945
1721,Ava,Jones,A,67,27/09/1956
1722,Alice,Miller,A,54,27/09/1969
1723,Ava,Gonzalez,A,27,27/09/1996
1724,Alice,Davis,A,71,27/09/1952
1725,Olivia,Jones,O,36,27/09/1987
1726,Liam,Jackson,L,88,27/09/1935
1727,Emma,Garcia,E,85,27/09/1938
1728,William,Hernandez,W,87,27/09/1936
1729,Charlotte,Wilson,C,97,27/09/1926
1730,Henry,Martinez,H,64,27/09/1959
1731,Bob,Miller,B,22,27/09/2001
1732,Sophia,Smith,S,20,27/09/2003
1733,Liam,Smith,L,50,27/09/1973
1734,William,Martinez,W,63,27/09/1960
1735,Isabella,Jackson,I,45,27/09/1978
1736,James,Jones,J,85,27/09/1938
1737,Charlotte,Clark,C,29,27/09/1994
1738,Charlotte,Gonzalez,C,71,27/09/1952
1739,James,Lopez,J,26,27/09/1997
1740,Sophia,Garcia,S,78,27/09/1945
1741,David,Rodriguez,D,35,27/09/1988
1742,Emma,Garcia,E,76,27/09/1947
1743,Isabella,Hernandez,I,66,27/09/1957
1744,Bob,Rodriguez,B,69,27/09/1954
1745,Ella,Jackson,E,19,27/09/2004
1746,Ava,Martinez,A,38,27/09/1985
1747,Michael,Hernandez,M,18,27/09/2005
1748,Sophia,Brown,S,91,27/09/1932
1749,Bob,Davis,B,97,27/09/1926
1750,Ava,Martinez,A,67,27/09/1956
1751,Bob,Smith,B,89,27/09/1934
1752,Liam,Jackson,L,36,27/09/1987
1753,Ethan,Rodriguez,E,22,27/09/2001
1754,Alice,Gonzalez,A,86,27/09/1937
1755,Benjamin,Gonzalez,B,92,27/09/1931
1756,Isabella,Smith,I,50,27/09/1973
1757,Benjamin,Gonzalez,B,29,27/09/1994
1758,William,Williams,W,36,27/09/1987
1759,Liam,Williams,L,45,27/09/1978
1760,James,Martinez,J,86,27/09/1937
1761,Isabella,Taylor,I,41,27/09/1982
1762,Ava,Hernandez,A,46,27/09/1977
1763,John,Jackson,J,80,27/09/1943
1764,Amelia,Taylor,A,26,27/09/1997
1765,Mia,Jackson,M,48,27/09/1975
1766,Henry,Smith,H,51,27/09/1972
1767,Henry,Wilson,H,85,27/09/1938
1768,John,Taylor,J,84,27/09/1939
1769,Sophia,Taylor,S,41,27/09/1982
1770,Bob,Johnson,B,31,27/09/1992
1771,David,Rodriguez,D,76,27/09/1947
1772,Bob,Lopez,B,63,27/09/1960
1773,Liam,Martinez,L,57,27/09/1966
1774,James,Garcia,J,62,27/09/1961
1775,David,Smith,D,99,27/09/1924
1776,Sophia,Jones,S,85,27/09/1938
1777,Olivia,Jackson,O,93,27/09/1930
1778,Isabella,Martinez,I,30,27/09/1993
1779,Michael,Taylor,M,30,27/09/1993
1780,Sophia,Smith,S,64,27/09/1959
1781,William,Jones,W,62,27/09/1961
1782,Olivia,Smith,O,93,27/09/1930
1783,Bob,Garcia,B,28,27/09/1995
1784,Olivia,Miller,O,72,27/09/1951
1785,Michael,Garcia,M,43,27/09/1980
1786,Olivia,Smith,O,86,27/09/1937
1787,Bob,Gonzalez,B,48,27/09/1975
1788,Isabella,Martinez,I,90,27/09/1933
1789,Ethan,Wilson,E,26,27/09/1997
1790,Benjamin,Gonzalez,B,21,27/09/2002
1791,James,Johnson,J,61,27/09/1962
1792,Bob,Wilson,B,60,27/09/1963
1793,Mia,Clark,M,55,27/09/1968
1794,Alice,Gonzalez,A,26,27/09/1997
1795,David,Gonzalez,D,31,27/09/1992
1796,Benjamin,Lopez,B,63,27/09/1960
1797,Bob,Johnson,B,98,27/09/1925
1798,Charlotte,Davis,C,79,27/09/1944
1799,Sophia,Williams,S,96,27/09/1927
1800,Benjamin,Miller,B,94,27/09/1929
1801,William,Taylor,W,73,27/09/1950
1802,William,Jones,W,23,27/09/2000
1803,Amelia,Miller,A,41,27/09/1982
1804,Michael,Wilson,M,21,27/09/2002
1805,Alice,Martinez,A,18,27/09/2005
1806,Amelia,Brown,A,96,27/09/1927
1807,Olivia,Hernandez,O,93,27/09/1930
1808,Emma,Davis,E,95,27/09/1928
1809,David,Davis,D,64,27/09/1959
1810,Charlotte,Johnson,C,58,27/09/1965
1811,Alice,Martinez,A,72,27/09/1951
1812,Mia,Smith,M,94,27/09/1929
1813,Olivia,Davis,O,86,27/09/1937
1814,David,Hernandez,D,22,27/09/2001
1815,Amelia,Martinez,A,79,27/09/1944
1816,James,Johnson,J,66,27/09/1957
1817,Olivia,Clark,O,87,27/09/1936
1818,Liam,Wilson,L,73,27/09/1950
1819,Charlotte,Gonzalez,C,38,27/09/1985
1820,Mia,Johnson,M,67,27/09/1956
1821,Ava,Martinez,A,33,27/09/1990
1822,Benjamin,Smith,B,18,27/09/2005
1823,Benjamin,Gonzalez,B,81,27/09/1942
1824,Isabella,Gonzalez,I,43,27/09/1980
1825,Alice,Lopez,A,46,27/09/1977
1826,Mia,Clark,M,71,27/09/1952
1827,Olivia,Gonzalez,O,32,27/09/1991
1828,William,Clark,W,35,27/09/1988
1829,Michael,Wilson,M,43,27/09/1980
1830,John,Martinez,J,50,27/09/1973
1831,Isabella,Jones,I,33,27/09/1990
1832,Ethan,Jones,E,51,27/09/1972
1833,William,Taylor,W,36,27/09/1987
1834,Sophia,Taylor,S,95,27/09/1928
1835,Ethan,Brown,E,76,27/09/1947
1836,Isabella,Wilson,I,29,27/09/1994
1837,David,Rodriguez,D,51,27/09/1972
1838,Benjamin,Miller,B,65,27/09/1958
1839,Benjamin,Taylor,B,21,27/09/2002
1840,Olivia,Smith,O,76,27/09/1947
1841,Mia,Jones,M,55,27/09/1968
1842,James,Clark,J,19,27/09/2004
1843,Michael,Martinez,M,29,27/09/1994
1844,Charlotte,Miller,C,54,27/09/1969
1845,Ella,Davis,E,22,27/09/2001
1846,Olivia,Rodriguez,O,92,27/09/1931
1847,Mia,Wilson,M,58,27/09/1965
1848,Ella,Moore,E,64,27/09/1959
1849,Bob,Wilson,B,68,27/09/1955
1850,William,Davis,W,73,27/09/1950
1851,Bob,Gonzalez,B,80,27/09/1943
1852,Liam,Miller,L,63,27/09/1960
1853,Ethan,Taylor,E,84,27/09/1939
1854,John,Johnson,J,24,27/09/1999
1855,Bob,Davis,B,96,27/09/1927
1856,Amelia,Martinez,A,52,27/09/1971
1857,Olivia,Gonzalez,O,55,27/09/1968
1858,Ava,Taylor,A,92,27/09/1931
1859,William,Gonzalez,W,72,27/09/1951
1860,Sophia,Gonzalez,S,54,27/09/1969
1861,Emma,Smith,E,24,27/09/1999
1862,Bob,Martinez,B,27,27/09/1996
1863,Mia,Brown,M,76,27/09/1947
1864,Charlotte,Rodriguez,C,25,27/09/1998
1865,Charlotte,Jackson,C,58,27/09/1965
1866,Isabella,Smith,I,39,27/09/1984
1867,Ethan,Lopez,E,39,27/09/1984
1868,Mia,Taylor,M,50,27/09/1973
1869,Emma,Gonzalez,E,47,27/09/1976
1870,Michael,Gonzalez,M,39,27/09/1984
1871,Ava,Hernandez,A,44,27/09/1979
1872,Henry,Williams,H,49,27/09/1974
1873,Olivia,Johnson,O,59,27/09/1964
1874,Liam,Hernandez,L,37,27/09/1986
1875,Mia,Rodriguez,M,20,27/09/2003
1876,Amelia,Jackson,A,32,27/09/1991
1877,Isabella,Johnson,I,26,27/09/1997
1878,Ella,Hernandez,E,24,27/09/1999
1879,Alice,Moore,A,41,27/09/1982
1880,Emma,Gonzalez,E,65,27/09/1958
1881,Isabella,Wilson,I,50,27/09/1973
1882,William,Jackson,W,25,27/09/1998
1883,Liam,Smith,L,72,27/09/1951
1884,Henry,Rodriguez,H,42,27/09/1981
1885,Amelia,Brown,A,77,27/09/1946
1886,Charlotte,Martinez,C,34,27/09/1989
1887,Charlotte,Smith,C,78,27/09/1945
1888,Ella,Williams,E,96,27/09/1927
1889,Ava,Jones,A,26,27/09/1997
1890,Henry,Lopez,H,20,27/09/2003
1891,John,Gonzalez,J,79,27/09/1944
1892,Ava,Clark,A,33,27/09/1990
1893,Ethan,Martinez,E,59,27/09/1964
1894,Bob,Taylor,B,48,27/09/1975
1895,Isabella,Rodriguez,I,78,27/09/1945
1896,Benjamin,Brown,B,80,27/09/1943
1897,Isabella,Johnson,I,55,27/09/1968
1898,John,Smith,J,51,27/09/1972
1899,Charlotte,Taylor,C,21,27/09/2002
1900,Liam,Taylor,L,67,27/09/1956
1901,Olivia,Johnson,O,45,27/09/1978
1902,John,Miller,J,61,27/09/1962
1903,Michael,Hernandez,M,55,27/09/1968
1904,Mia,Hernandez,M,75,27/09/1948
1905,Alice,Davis,A,48,27/09/1975
1906,Ava,Martinez,A,95,27/09/1928
1907,Liam,Jackson,L,63,27/09/1960
1908,Benjamin,Taylor,B,64,27/09/1959
1909,David,Smith,D,91,27/09/1932
1910,John,Williams,J,85,27/09/1938
1911,William,Hernandez,W,47,27/09/1976
1912,Mia,Miller,M,82,27/09/1941
1913,Henry,Davis,H,19,27/09/2004
1914,Ethan,Martinez,E,89,27/09/1934
1915,William,Jones,W,85,27/09/1938
1916,Sophia,Taylor,S,57,27/09/1966
1917,Olivia,Jackson,O,65,27/09/1958
1918,Amelia,Johnson,A,41,27/09/1982
1919,Emma,Garcia,E,80,27/09/1943
1920,Alice,Taylor,A,83,27/09/1940
1921,Isabella,Brown,I,59,27/09/1964
1922,Liam,Rodriguez,L,40,27/09/1983
1923,Ella,Jackson,E,70,27/09/1953
1924,Sophia,Moore,S,83,27/09/1940
1925,Bob,Hernandez,B,58,27/09/1965
1926,Sophia,Jackson,S,40,27/09/1983
1927,William,Brown,W,56,27/09/1967
1928,Isabella,Wilson,I,35,27/09/1988
1929,Olivia,Rodriguez,O,44,27/09/1979
1930,Alice,Jones,A,88,27/09/1935
1931,Ella,Jackson,E,34,27/09/1989
1932,Isabella,Rodriguez,I,67,27/09/1956
1933,Alice,Gonzalez,A,41,27/09/1982
1934,William,Garcia,W,47,27/09/1976
1935,David,Rodriguez,D,31,27/09/1992
1936,Sophia,Taylor,S,65,27/09/1958
1937,Bob,Moore,B,31,27/09/1992
1938,Henry,Smith,H,23,27/09/2000
1939,Charlotte,Davis,C,45,27/09/1978
1940,Olivia,Moore,O,66,27/09/1957
1941,David,Martinez,D,36,27/09/1987
1942,Ethan,Johnson,E,57,27/09/1966
1943,Amelia,Davis,A,92,27/09/1931
1944,Amelia,Davis,A,99,27/09/1924
1945,William,Lopez,W,69,27/09/1954
1946,James,Brown,J,80,27/09/1943
1947,Liam,Johnson,L,55,27/09/1968
1948,Sophia,Gonzalez,S,87,27/09/1936
1949,Ethan,Brown,E,33,27/09/1990
1950,Mia,Miller,M,45,27/09/1978
1951,Alice,Taylor,A,84,27/09/1939
1952,Emma,Clark,E,30,27/09/1993
1953,Amelia,Williams,A,78,27/09/1945
1954,William,Jackson,W,54,27/09/1969
1955,William,Williams,W,28,27/09/1995
1956,Liam,Rodriguez,L,47,27/09/1976
